Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A17006B_001,SE_A17006B_002,SE_A17006B_003,PCT_SE_A17006B_002,PCT_SE_A17006B_003
"06037117102","Census Tract 1171.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1171.02",,,,34,34,0,100,0
"06037117201","Census Tract 1172.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1172.01",,,,68,68,0,100,0
"06037117202","Census Tract 1172.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1172.02",,,,57,27,30,47.37,52.63
"06037117301","Census Tract 1173.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.01",,,,75,75,0,100,0
"06037117302","Census Tract 1173.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.02",,,,174,146,28,83.91,16.09
"06037117303","Census Tract 1173.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1173.03",,,,183,183,0,100,0
"06037117404","Census Tract 1174.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.04",,,,212,168,44,79.25,20.75
"06037117405","Census Tract 1174.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.05",,,,59,59,0,100,0
"06037117407","Census Tract 1174.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.07",,,,10,10,0,100,0
"06037117408","Census Tract 1174.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1174.08",,,,58,58,0,100,0
"06037117510","Census Tract 1175.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.10",,,,92,92,0,100,0
"06037117520","Census Tract 1175.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.20",,,,106,106,0,100,0
"06037117530","Census Tract 1175.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1175.30",,,,87,74,13,85.06,14.94
"06037119001","Census Tract 1190.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1190.01",,,,15,15,0,100,0
"06037119003","Census Tract 1190.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1190.03",,,,10,6,4,60,40
"06037119004","Census Tract 1190.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1190.04",,,,0,0,0,,
"06037119201","Census Tract 1192.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1192.01",,,,37,37,0,100,0
"06037119202","Census Tract 1192.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1192.02",,,,0,0,0,,
"06037119310","Census Tract 1193.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.10",,,,123,123,0,100,0
"06037119320","Census Tract 1193.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.20",,,,78,28,50,35.9,64.1
"06037119340","Census Tract 1193.40, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.40",,,,32,18,14,56.25,43.75
"06037119341","Census Tract 1193.41, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.41",,,,48,48,0,100,0
"06037119342","Census Tract 1193.42, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1193.42",,,,17,17,0,100,0
"06037119400","Census Tract 1194, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1194",,,,28,28,0,100,0
"06037119700","Census Tract 1197, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1197",,,,0,0,0,,
"06037119801","Census Tract 1198.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1198.01",,,,12,0,12,0,100
"06037119802","Census Tract 1198.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1198.02",,,,13,11,2,84.62,15.38
"06037119900","Census Tract 1199, Los Angeles County, California","ca","140","00",,,,"06","037",,,"119900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1199",,,,27,27,0,100,0
"06037120010","Census Tract 1200.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1200.10",,,,35,35,0,100,0
"06037120020","Census Tract 1200.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1200.20",,,,131,131,0,100,0
"06037120030","Census Tract 1200.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1200.30",,,,0,0,0,,
"06037120103","Census Tract 1201.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.03",,,,14,14,0,100,0
"06037120104","Census Tract 1201.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.04",,,,87,70,17,80.46,19.54
"06037120105","Census Tract 1201.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.05",,,,24,13,11,54.17,45.83
"06037120106","Census Tract 1201.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.06",,,,34,34,0,100,0
"06037120107","Census Tract 1201.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.07",,,,53,53,0,100,0
"06037120108","Census Tract 1201.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1201.08",,,,25,25,0,100,0
"06037120300","Census Tract 1203, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1203",,,,83,83,0,100,0
"06037120400","Census Tract 1204, Los Angeles County, California","ca","140","00",,,,"06","037",,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1204",,,,169,112,57,66.27,33.73
"06037121010","Census Tract 1210.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1210.10",,,,0,0,0,,
"06037121020","Census Tract 1210.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1210.20",,,,72,72,0,100,0
"06037121101","Census Tract 1211.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1211.01",,,,42,42,0,100,0
"06037121102","Census Tract 1211.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1211.02",,,,38,38,0,100,0
"06037121210","Census Tract 1212.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1212.10",,,,24,24,0,100,0
"06037121221","Census Tract 1212.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1212.21",,,,30,25,5,83.33,16.67
"06037121222","Census Tract 1212.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1212.22",,,,161,130,31,80.75,19.25
"06037121600","Census Tract 1216, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1216",,,,5,5,0,100,0
"06037121801","Census Tract 1218.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1218.01",,,,10,10,0,100,0
"06037121802","Census Tract 1218.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1218.02",,,,59,13,46,22.03,77.97
"06037121900","Census Tract 1219, Los Angeles County, California","ca","140","00",,,,"06","037",,,"121900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1219",,,,73,73,0,100,0
"06037122000","Census Tract 1220, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1220",,,,10,10,0,100,0
"06037122120","Census Tract 1221.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1221.20",,,,132,93,39,70.45,29.55
"06037122121","Census Tract 1221.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1221.21",,,,72,72,0,100,0
"06037122122","Census Tract 1221.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1221.22",,,,61,61,0,100,0
"06037122200","Census Tract 1222, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1222",,,,7,7,0,100,0
"06037122410","Census Tract 1224.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1224.10",,,,76,62,14,81.58,18.42
"06037122420","Census Tract 1224.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"122420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1224.20",,,,16,16,0,100,0
"06037123010","Census Tract 1230.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1230.10",,,,19,19,0,100,0
"06037123020","Census Tract 1230.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1230.20",,,,27,27,0,100,0
"06037123103","Census Tract 1231.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1231.03",,,,157,142,15,90.45,9.55
"06037123104","Census Tract 1231.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1231.04",,,,132,117,15,88.64,11.36
"06037123203","Census Tract 1232.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1232.03",,,,50,50,0,100,0
"06037123204","Census Tract 1232.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1232.04",,,,114,96,18,84.21,15.79
"06037123205","Census Tract 1232.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1232.05",,,,76,76,0,100,0
"06037123206","Census Tract 1232.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1232.06",,,,17,17,0,100,0
"06037123301","Census Tract 1233.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1233.01",,,,186,171,15,91.94,8.06
"06037123303","Census Tract 1233.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1233.03",,,,50,50,0,100,0
"06037123304","Census Tract 1233.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1233.04",,,,8,8,0,100,0
"06037123410","Census Tract 1234.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1234.10",,,,11,11,0,100,0
"06037123420","Census Tract 1234.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1234.20",,,,136,113,23,83.09,16.91
"06037123510","Census Tract 1235.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1235.10",,,,16,16,0,100,0
"06037123520","Census Tract 1235.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1235.20",,,,10,10,0,100,0
"06037123601","Census Tract 1236.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1236.01",,,,132,132,0,100,0
"06037123602","Census Tract 1236.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1236.02",,,,156,141,15,90.38,9.62
"06037123700","Census Tract 1237, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1237",,,,412,407,5,98.79,1.21
"06037123800","Census Tract 1238, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1238",,,,93,93,0,100,0
"06037123901","Census Tract 1239.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1239.01",,,,85,85,0,100,0
"06037123902","Census Tract 1239.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"123902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1239.02",,,,156,120,36,76.92,23.08
"06037124000","Census Tract 1240, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1240",,,,122,96,26,78.69,21.31
"06037124102","Census Tract 1241.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1241.02",,,,247,182,65,73.68,26.32
"06037124103","Census Tract 1241.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1241.03",,,,25,20,5,80,20
"06037124104","Census Tract 1241.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1241.04",,,,143,108,35,75.52,24.48
"06037124105","Census Tract 1241.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1241.05",,,,77,77,0,100,0
"06037124201","Census Tract 1242.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1242.01",,,,95,92,3,96.84,3.16
"06037124203","Census Tract 1242.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1242.03",,,,49,49,0,100,0
"06037124204","Census Tract 1242.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1242.04",,,,0,0,0,,
"06037124300","Census Tract 1243, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1243",,,,67,67,0,100,0
"06037124400","Census Tract 1244, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1244",,,,37,37,0,100,0
"06037124500","Census Tract 1245, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1245",,,,71,71,0,100,0
"06037124600","Census Tract 1246, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1246",,,,12,12,0,100,0
"06037124700","Census Tract 1247, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1247",,,,312,312,0,100,0
"06037124902","Census Tract 1249.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1249.02",,,,79,69,10,87.34,12.66
"06037124903","Census Tract 1249.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"124903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1249.03",,,,308,262,46,85.06,14.94
"06037125101","Census Tract 1251.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1251.01",,,,359,195,164,54.32,45.68
"06037125102","Census Tract 1251.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1251.02",,,,128,128,0,100,0
"06037125200","Census Tract 1252, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1252",,,,282,166,116,58.87,41.13
"06037125310","Census Tract 1253.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1253.10",,,,555,449,106,80.9,19.1
"06037125321","Census Tract 1253.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1253.21",,,,72,60,12,83.33,16.67
"06037125322","Census Tract 1253.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1253.22",,,,123,123,0,100,0
"06037125402","Census Tract 1254.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1254.02",,,,368,329,39,89.4,10.6
"06037125403","Census Tract 1254.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1254.03",,,,198,198,0,100,0
"06037125404","Census Tract 1254.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1254.04",,,,723,591,132,81.74,18.26
"06037125501","Census Tract 1255.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1255.01",,,,223,223,0,100,0
"06037125502","Census Tract 1255.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1255.02",,,,99,90,9,90.91,9.09
"06037125600","Census Tract 1256, Los Angeles County, California","ca","140","00",,,,"06","037",,,"125600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1256",,,,204,180,24,88.24,11.76
"06037127102","Census Tract 1271.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1271.02",,,,173,100,73,57.8,42.2
"06037127103","Census Tract 1271.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1271.03",,,,231,221,10,95.67,4.33
"06037127104","Census Tract 1271.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1271.04",,,,60,60,0,100,0
"06037127210","Census Tract 1272.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1272.10",,,,263,263,0,100,0
"06037127220","Census Tract 1272.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1272.20",,,,65,65,0,100,0
"06037127300","Census Tract 1273, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1273",,,,101,80,21,79.21,20.79
"06037127400","Census Tract 1274, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1274",,,,67,56,11,83.58,16.42
"06037127520","Census Tract 1275.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1275.20",,,,191,191,0,100,0
"06037127603","Census Tract 1276.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1276.03",,,,41,31,10,75.61,24.39
"06037127604","Census Tract 1276.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1276.04",,,,242,233,9,96.28,3.72
"06037127605","Census Tract 1276.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1276.05",,,,158,127,31,80.38,19.62
"06037127606","Census Tract 1276.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1276.06",,,,40,40,0,100,0
"06037127711","Census Tract 1277.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1277.11",,,,108,87,21,80.56,19.44
"06037127712","Census Tract 1277.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"127712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1277.12",,,,301,272,29,90.37,9.63
